timestamp,open,high,low,close,volume,symbol,interval,log_return,state,prob_bear,prob_bull,sma_fast,sma_slow,position,strategy_ret,equity
2025-11-22 15:00:00+00:00,84452.0,84544.0,83972.0,84245.0,677.0745,BTC,1h,0.0,1,8.447768152553278e-34,1.0,,,0.0,0.0,10000.0
2025-11-22 16:00:00+00:00,84245.0,84875.0,84184.0,84672.0,874.77727,BTC,1h,0.005055748202141884,1,0.06529393748753475,0.9347060625124652,,,0.0,0.0,10000.0
2025-11-22 17:00:00+00:00,84672.0,84692.0,84403.0,84524.0,973.55255,BTC,1h,-0.0017494507878097019,1,0.03314235646695019,0.9668576435330498,,,0.0,-0.0,10000.0
2025-11-22 18:00:00+00:00,84524.0,84651.0,84450.0,84631.0,420.82309,BTC,1h,0.0012651120483721603,1,0.024712219642496366,0.9752877803575036,,,0.0,0.0,10000.0
2025-11-22 19:00:00+00:00,84630.0,84774.0,84462.0,84571.0,443.29418,BTC,1h,-0.0007092115047683641,1,0.037068566128981746,0.9629314338710182,,,0.0,-0.0,10000.0
2025-11-22 20:00:00+00:00,84571.0,84789.0,84222.0,84433.0,1541.64159,BTC,1h,-0.001633097804437719,1,0.09895256427905892,0.9010474357209411,,,0.0,-0.0,10000.0
2025-11-22 21:00:00+00:00,84434.0,84488.0,84222.0,84378.0,503.17052,BTC,1h,-0.0006516163276812186,1,0.28182583425731594,0.718174165742684,,,0.0,-0.0,10000.0
2025-11-22 22:00:00+00:00,84377.0,85241.0,84241.0,85030.0,893.6703,BTC,1h,0.007697431281535465,0,0.9767447484948212,0.02325525150517881,,,0.0,0.0,10000.0
2025-11-22 23:00:00+00:00,85030.0,85140.0,84636.0,84711.0,1030.90126,BTC,1h,-0.0037586720422175283,0,0.9527443082807291,0.04725569171927097,,,0.0,-0.0,10000.0
2025-11-23 00:00:00+00:00,84711.0,85285.0,84648.0,84935.0,1559.87428,BTC,1h,0.0026407947157908764,0,0.9457536700825662,0.05424632991743379,,,0.0,0.0,10000.0
2025-11-23 01:00:00+00:00,84935.0,86121.0,84910.0,85866.0,2754.21976,BTC,1h,0.010901683485519413,0,0.9999593031233776,4.0696876622423467e-05,,,0.0,0.0,10000.0
2025-11-23 02:00:00+00:00,85866.0,86315.0,85662.0,85965.0,2573.41509,BTC,1h,0.0011522951150166488,0,0.6620540658710607,0.33794593412893925,,,0.0,0.0,10000.0
2025-11-23 03:00:00+00:00,85965.0,86304.0,85807.0,86295.0,1904.41478,BTC,1h,0.0038314223115560888,0,0.5952284307220604,0.4047715692779396,,,0.0,0.0,10000.0
2025-11-23 04:00:00+00:00,86296.0,86845.0,86139.0,86518.0,2656.13822,BTC,1h,0.0025808257917783023,0,0.5183566426227694,0.4816433573772307,,,0.0,0.0,10000.0
2025-11-23 05:00:00+00:00,86518.0,86561.0,85957.0,86318.0,976.2813,BTC,1h,-0.0023143336951676596,0,0.5267612070438709,0.4732387929561292,,,0.0,-0.0,10000.0
2025-11-23 06:00:00+00:00,86319.0,86466.0,85830.0,85830.0,783.2526,BTC,1h,-0.00566955534984837,0,0.638940181937215,0.3610598180627849,,,0.0,-0.0,10000.0
