timestamp,open,high,low,close,volume,symbol,interval
2025-12-23 20:45:00+00:00,88187.0,88355.0,87607.0,87693.0,1119.15167,BTC,15m
2025-12-23 21:00:00+00:00,87692.0,87778.0,87535.0,87695.0,375.36073,BTC,15m
2025-12-23 21:15:00+00:00,87695.0,87844.0,87641.0,87793.0,114.84343,BTC,15m
2025-12-23 21:30:00+00:00,87793.0,87797.0,87647.0,87701.0,119.08024,BTC,15m
2025-12-23 21:45:00+00:00,87702.0,87775.0,87627.0,87706.0,100.42129,BTC,15m
2025-12-23 22:00:00+00:00,87706.0,87772.0,87375.0,87464.0,219.87269,BTC,15m
2025-12-23 22:15:00+00:00,87463.0,87592.0,87382.0,87456.0,126.27987,BTC,15m
2025-12-23 22:30:00+00:00,87456.0,87637.0,87222.0,87565.0,602.01076,BTC,15m
2025-12-23 22:45:00+00:00,87562.0,87631.0,87322.0,87370.0,628.84449,BTC,15m
2025-12-23 23:00:00+00:00,87370.0,87375.0,87181.0,87297.0,115.58725,BTC,15m
2025-12-23 23:15:00+00:00,87297.0,87396.0,87151.0,87378.0,121.85795,BTC,15m
2025-12-23 23:30:00+00:00,87378.0,87486.0,87363.0,87457.0,251.83631,BTC,15m
2025-12-23 23:45:00+00:00,87457.0,87482.0,87400.0,87459.0,33.68481,BTC,15m
2025-12-24 00:00:00+00:00,87459.0,87632.0,87340.0,87371.0,270.89707,BTC,15m
2025-12-24 00:15:00+00:00,87370.0,87405.0,87231.0,87320.0,65.07581,BTC,15m
2025-12-24 00:30:00+00:00,87320.0,87521.0,87241.0,87471.0,117.00956,BTC,15m
2025-12-24 00:45:00+00:00,87470.0,87641.0,87470.0,87620.0,175.67074,BTC,15m
2025-12-24 01:00:00+00:00,87620.0,87825.0,87581.0,87706.0,639.13142,BTC,15m
2025-12-24 01:15:00+00:00,87706.0,87706.0,87617.0,87634.0,83.86523,BTC,15m
2025-12-24 01:30:00+00:00,87633.0,87737.0,87454.0,87505.0,474.85911,BTC,15m
2025-12-24 01:45:00+00:00,87505.0,87629.0,87473.0,87598.0,32.83775,BTC,15m
2025-12-24 02:00:00+00:00,87596.0,87618.0,87290.0,87365.0,142.73589,BTC,15m
2025-12-24 02:15:00+00:00,87365.0,87442.0,87317.0,87385.0,431.78159,BTC,15m
2025-12-24 02:30:00+00:00,87384.0,87437.0,86978.0,87061.0,425.78722,BTC,15m
2025-12-24 02:45:00+00:00,87061.0,87148.0,86909.0,87099.0,372.37574,BTC,15m
2025-12-24 03:00:00+00:00,87098.0,87098.0,86835.0,87003.0,174.36392,BTC,15m
2025-12-24 03:15:00+00:00,87003.0,87229.0,86983.0,87194.0,72.26207,BTC,15m
2025-12-24 03:30:00+00:00,87195.0,87313.0,87194.0,87282.0,71.62081,BTC,15m
2025-12-24 03:45:00+00:00,87283.0,87363.0,87264.0,87302.0,368.74624,BTC,15m
2025-12-24 04:00:00+00:00,87303.0,87441.0,87280.0,87384.0,200.09473,BTC,15m
2025-12-24 04:15:00+00:00,87384.0,87392.0,87268.0,87280.0,158.74654,BTC,15m
2025-12-24 04:30:00+00:00,87280.0,87291.0,87160.0,87257.0,115.82537,BTC,15m
2025-12-24 04:45:00+00:00,87257.0,87295.0,87053.0,87101.0,58.79337,BTC,15m
2025-12-24 05:00:00+00:00,87101.0,87205.0,87030.0,87058.0,108.309,BTC,15m
2025-12-24 05:15:00+00:00,87058.0,87222.0,87017.0,87126.0,54.24813,BTC,15m
2025-12-24 05:30:00+00:00,87126.0,87129.0,86783.0,86798.0,167.79209,BTC,15m
