timestamp,open,high,low,close,volume,symbol,interval
2026-01-19 16:15:00+00:00,0.19147,0.19265,0.19135,0.19218,61689.8,ARB,15m
2026-01-19 16:30:00+00:00,0.19201,0.19214,0.19177,0.19205,55428.9,ARB,15m
2026-01-19 16:45:00+00:00,0.19229,0.19388,0.19218,0.19384,76336.9,ARB,15m
2026-01-19 17:00:00+00:00,0.1937,0.19388,0.19329,0.19388,143348.6,ARB,15m
2026-01-19 17:15:00+00:00,0.19382,0.19393,0.1933,0.19354,60559.9,ARB,15m
2026-01-19 17:30:00+00:00,0.19355,0.19355,0.1929,0.19309,19513.3,ARB,15m
2026-01-19 17:45:00+00:00,0.19287,0.19383,0.19287,0.19329,17854.5,ARB,15m
2026-01-19 18:00:00+00:00,0.19341,0.19356,0.19258,0.19272,215324.7,ARB,15m
2026-01-19 18:15:00+00:00,0.19257,0.19292,0.1922,0.19251,24894.9,ARB,15m
2026-01-19 18:30:00+00:00,0.19251,0.19342,0.1925,0.19342,49079.5,ARB,15m
2026-01-19 18:45:00+00:00,0.19359,0.19386,0.19329,0.19386,93294.2,ARB,15m
2026-01-19 19:00:00+00:00,0.19385,0.19482,0.19385,0.19481,951881.0,ARB,15m
2026-01-19 19:15:00+00:00,0.19489,0.19694,0.19489,0.19669,229272.2,ARB,15m
2026-01-19 19:30:00+00:00,0.19652,0.19684,0.19598,0.19651,96645.9,ARB,15m
2026-01-19 19:45:00+00:00,0.19657,0.19661,0.19526,0.19554,161103.9,ARB,15m
2026-01-19 20:00:00+00:00,0.19588,0.19589,0.1952,0.19534,53912.2,ARB,15m
2026-01-19 20:15:00+00:00,0.19526,0.19559,0.19477,0.19497,92539.8,ARB,15m
2026-01-19 20:30:00+00:00,0.19508,0.19509,0.19447,0.19457,33552.8,ARB,15m
2026-01-19 20:45:00+00:00,0.19437,0.19502,0.19427,0.1949,33735.6,ARB,15m
2026-01-19 21:00:00+00:00,0.19527,0.19545,0.19418,0.19419,91730.3,ARB,15m
2026-01-19 21:15:00+00:00,0.19415,0.1943,0.19392,0.19407,57288.9,ARB,15m
2026-01-19 21:30:00+00:00,0.19416,0.19416,0.19337,0.19353,42864.1,ARB,15m
2026-01-19 21:45:00+00:00,0.19337,0.19337,0.1929,0.19323,81412.1,ARB,15m
2026-01-19 22:00:00+00:00,0.19316,0.19336,0.19214,0.19268,201522.4,ARB,15m
2026-01-19 22:15:00+00:00,0.19305,0.19381,0.19297,0.19357,118917.2,ARB,15m
2026-01-19 22:30:00+00:00,0.19349,0.19349,0.19224,0.19234,46051.9,ARB,15m
2026-01-19 22:45:00+00:00,0.19237,0.19262,0.1915,0.1915,72203.2,ARB,15m
2026-01-19 23:00:00+00:00,0.19193,0.1925,0.19108,0.19188,156053.7,ARB,15m
2026-01-19 23:15:00+00:00,0.19176,0.19265,0.191,0.19265,79036.2,ARB,15m
2026-01-19 23:30:00+00:00,0.19267,0.19409,0.19267,0.19403,113208.7,ARB,15m
2026-01-19 23:45:00+00:00,0.19366,0.19393,0.19316,0.19334,48577.9,ARB,15m
2026-01-20 00:00:00+00:00,0.19333,0.19355,0.19292,0.19293,59958.8,ARB,15m
2026-01-20 00:15:00+00:00,0.19301,0.1931,0.1923,0.19272,32009.6,ARB,15m
2026-01-20 00:30:00+00:00,0.19283,0.19314,0.19269,0.19295,26025.2,ARB,15m
2026-01-20 00:45:00+00:00,0.19294,0.19294,0.19213,0.1922,22723.2,ARB,15m
2026-01-20 01:00:00+00:00,0.1922,0.1922,0.19107,0.192,41068.8,ARB,15m
2026-01-20 01:15:00+00:00,0.19198,0.19374,0.19195,0.19374,116681.0,ARB,15m
2026-01-20 01:30:00+00:00,0.1937,0.1937,0.19227,0.19238,36740.2,ARB,15m
2026-01-20 01:45:00+00:00,0.19236,0.19284,0.19229,0.19229,22976.2,ARB,15m
2026-01-20 02:00:00+00:00,0.19235,0.19238,0.1913,0.1915,83995.2,ARB,15m
2026-01-20 02:15:00+00:00,0.1914,0.19166,0.19107,0.19132,116870.8,ARB,15m
2026-01-20 02:30:00+00:00,0.19131,0.19324,0.19131,0.19302,71273.0,ARB,15m
2026-01-20 02:45:00+00:00,0.19295,0.19406,0.19295,0.19374,395110.8,ARB,15m
2026-01-20 03:00:00+00:00,0.19375,0.194,0.19307,0.19313,27192.2,ARB,15m
2026-01-20 03:15:00+00:00,0.19325,0.19391,0.19307,0.19334,52608.1,ARB,15m
2026-01-20 03:30:00+00:00,0.19327,0.19347,0.19267,0.19339,89919.6,ARB,15m
2026-01-20 03:45:00+00:00,0.19353,0.19441,0.19351,0.19409,42324.7,ARB,15m
2026-01-20 04:00:00+00:00,0.19376,0.19379,0.19294,0.19301,41096.7,ARB,15m
2026-01-20 04:15:00+00:00,0.19301,0.19315,0.19272,0.19315,20159.9,ARB,15m
2026-01-20 04:30:00+00:00,0.19306,0.19382,0.19283,0.19354,17467.2,ARB,15m
2026-01-20 04:45:00+00:00,0.19362,0.19415,0.19297,0.19297,20777.2,ARB,15m
2026-01-20 05:00:00+00:00,0.19298,0.19397,0.192,0.19265,142363.3,ARB,15m
2026-01-20 05:15:00+00:00,0.19246,0.1935,0.19215,0.19329,93369.7,ARB,15m
2026-01-20 05:30:00+00:00,0.19323,0.19358,0.19282,0.19319,78593.2,ARB,15m
2026-01-20 05:45:00+00:00,0.19325,0.19399,0.19271,0.19285,53412.8,ARB,15m
2026-01-20 06:00:00+00:00,0.19279,0.19279,0.19147,0.19149,94689.2,ARB,15m
2026-01-20 06:15:00+00:00,0.19146,0.19193,0.1897,0.19193,354500.0,ARB,15m
2026-01-20 06:30:00+00:00,0.19175,0.19175,0.19035,0.19173,102063.6,ARB,15m
2026-01-20 06:45:00+00:00,0.19174,0.19174,0.19054,0.1907,150310.5,ARB,15m
2026-01-20 07:00:00+00:00,0.1907,0.19184,0.1907,0.19175,74836.0,ARB,15m
2026-01-20 07:15:00+00:00,0.19174,0.19199,0.19111,0.19124,31554.4,ARB,15m
2026-01-20 07:30:00+00:00,0.19114,0.19114,0.19071,0.19074,36654.2,ARB,15m
2026-01-20 07:45:00+00:00,0.19055,0.1906,0.19,0.19,270197.3,ARB,15m
2026-01-20 08:00:00+00:00,0.19,0.19004,0.18793,0.18898,846785.3,ARB,15m
2026-01-20 08:15:00+00:00,0.18894,0.18992,0.18894,0.18942,181341.8,ARB,15m
2026-01-20 08:30:00+00:00,0.18924,0.18929,0.18718,0.18766,155942.7,ARB,15m
2026-01-20 08:45:00+00:00,0.18759,0.18889,0.18732,0.18889,121226.1,ARB,15m
2026-01-20 09:00:00+00:00,0.18884,0.18891,0.18841,0.18886,51120.7,ARB,15m
2026-01-20 09:15:00+00:00,0.18878,0.18878,0.18807,0.18815,42750.0,ARB,15m
2026-01-20 09:30:00+00:00,0.18812,0.18873,0.18804,0.1884,48987.3,ARB,15m
2026-01-20 09:45:00+00:00,0.18849,0.19026,0.18846,0.19026,92747.1,ARB,15m
2026-01-20 10:00:00+00:00,0.19023,0.19282,0.18976,0.19281,157555.6,ARB,15m
2026-01-20 10:15:00+00:00,0.19286,0.19292,0.19076,0.19076,210715.4,ARB,15m
2026-01-20 10:30:00+00:00,0.19075,0.19128,0.19061,0.19062,38203.0,ARB,15m
2026-01-20 10:45:00+00:00,0.19063,0.19071,0.19007,0.19008,15057.9,ARB,15m
2026-01-20 11:00:00+00:00,0.19023,0.19035,0.18996,0.18996,56791.0,ARB,15m
